date,region,channel,sku,category,segment,qty,unit_price,discount_rate,unit_cost,revenue,tavg,tmax,tmin,precipitation,spend,clicks_mkt,impr_mkt,section,slot_rank,impr_merch,clicks_merch,campaign,platform,is_event,stock_on_hand,lead_time_days
2025-02-06,BUSAN,web,SKU-006,Kids,RETURN,10,37000,0.05,19240,351500,2.1,4.9,0.4,0,0,226,10534,MAIN,2,1774,23,AlwaysOn,google,0,71,14
2025-02-06,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.05,24640,0,1.2,4.5,-0.6,0,0,216,9745,MAIN,2,1850,22,AlwaysOn,meta,0,0,7
2025-02-06,BUSAN,web,SKU-008,Acc,VIP,7,51000,0.05,30600,339150,1.8,5.0,-0.6,0,0,218,10187,MAIN,2,1735,14,AlwaysOn,google,0,49,5
2025-02-07,BUSAN,app,SKU-001,Outer,RETURN,6,30000,0.03,15600,174600,2.5,5.4,0.9,0,0,230,10656,MAIN,3,1460,14,AlwaysOn,meta,0,40,14
2025-02-07,SEOUL,web,SKU-002,Outer,NEW,3,37000,0.03,20720,107670,1.3,4.4,-1.3,0,0,226,10292,MAIN,3,1385,14,AlwaysOn,google,0,133,14
2025-02-07,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.03,26400,0,2.1,4.6,-0.4,0,0,196,9315,MAIN,3,1505,4,AlwaysOn,google,0,0,14
2025-02-07,SEOUL,app,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,-0.2,2.6,-2.0,0,0,203,10333,MAIN,3,1446,13,AlwaysOn,meta,0,0,7
2025-02-07,BUSAN,web,SKU-005,Kids,NEW,5,30000,0.03,20400,145500,2.2,5.5,0.6,0,0,208,10188,MAIN,3,1428,4,AlwaysOn,google,0,82,7
2025-02-07,SEOUL,app,SKU-006,Kids,NEW,9,37000,0.03,19240,323010,0.8,4.4,-1.2,0,0,221,9944,MAIN,3,1540,10,AlwaysOn,meta,0,62,14
2025-02-07,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,2.3,4.9,0.4,0,0,189,10255,MAIN,3,1440,11,AlwaysOn,google,0,0,7
2025-02-07,SEOUL,app,SKU-008,Acc,NEW,3,51000,0.03,30600,148410,0.5,3.3,-1.3,0,0,213,10256,MAIN,3,1527,14,AlwaysOn,meta,0,46,5
2025-02-08,SEOUL,web,SKU-001,Outer,VIP,10,30000,0.03,15600,291000,-0.4,2.2,-2.9,0,0,206,10511,MAIN,3,1442,4,AlwaysOn,google,0,30,14
2025-02-08,BUSAN,app,SKU-002,Outer,RETURN,2,37000,0.03,20720,71780,3.8,6.8,1.4,0,0,204,9898,MAIN,3,1471,14,AlwaysOn,meta,0,131,14
2025-02-08,SEOUL,app,SKU-003,Inner,NEW,0,44000,0.03,26400,0,1.2,4.6,-0.7,0,0,234,10350,MAIN,3,1482,14,AlwaysOn,meta,0,0,14
2025-02-08,BUSAN,web,SKU-004,Inner,NEW,0,51000,0.03,32640,0,2.9,5.5,1.2,0,0,181,9545,MAIN,3,1429,11,AlwaysOn,google,0,0,7
2025-02-08,SEOUL,app,SKU-005,Kids,NEW,12,30000,0.03,20400,349200,0.9,3.8,-1.2,0,0,209,9596,MAIN,3,1578,7,AlwaysOn,meta,0,70,7
2025-02-08,BUSAN,web,SKU-006,Kids,RETURN,8,37000,0.03,19240,287120,3.0,5.8,0.5,0,0,175,9689,MAIN,3,1595,4,AlwaysOn,google,0,54,14
2025-02-08,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,0.6,3.6,-1.9,0,0,228,10434,MAIN,3,1498,13,AlwaysOn,meta,0,0,7
2025-02-08,BUSAN,web,SKU-008,Acc,NEW,8,51000,0.03,30600,395760,3.4,6.6,0.9,0,0,225,10535,MAIN,3,1626,17,AlwaysOn,google,0,38,5
2025-02-09,BUSAN,app,SKU-001,Outer,VIP,7,30000,0.03,15600,203700,3.4,6.2,0.9,1,0,182,9820,MAIN,2,1926,14,AlwaysOn,meta,0,23,14
2025-02-09,SEOUL,web,SKU-002,Outer,NEW,8,37000,0.03,20720,287120,1.2,4.4,-0.4,1,0,217,10343,MAIN,2,1672,18,AlwaysOn,google,0,123,14
2025-02-09,BUSAN,web,SKU-003,Inner,RETURN,0,44000,0.03,26400,0,2.2,5.0,0.6,1,0,211,9831,MAIN,2,1783,11,AlwaysOn,google,0,0,14
2025-02-09,SEOUL,app,SKU-004,Inner,NEW,0,51000,0.03,32640,0,0.3,2.9,-2.1,1,0,189,9643,MAIN,2,1929,13,AlwaysOn,meta,0,0,7
2025-02-09,BUSAN,web,SKU-005,Kids,NEW,12,30000,0.03,20400,349200,2.0,4.9,0.2,1,0,183,9330,MAIN,2,1774,14,AlwaysOn,google,0,58,7
2025-02-09,SEOUL,app,SKU-006,Kids,RETURN,9,37000,0.03,19240,323010,1.0,3.7,-0.5,1,0,202,9544,MAIN,2,1808,19,AlwaysOn,meta,0,45,14
2025-02-09,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,3.6,6.8,1.7,1,0,185,10094,MAIN,2,1842,22,AlwaysOn,google,0,0,7
2025-02-09,SEOUL,app,SKU-008,Acc,RETURN,7,51000,0.03,30600,346290,0.5,3.8,-1.1,1,0,190,10266,MAIN,2,1801,15,AlwaysOn,meta,0,31,5
2025-02-10,SEOUL,web,SKU-001,Outer,NEW,8,30000,0.03,15600,232800,1.9,5.2,-0.6,0,0,189,10396,MAIN,3,1426,15,AlwaysOn,google,0,15,14
2025-02-10,BUSAN,app,SKU-002,Outer,RETURN,3,37000,0.03,20720,107670,2.8,6.2,0.2,0,0,190,9630,MAIN,3,1514,9,AlwaysOn,meta,0,120,14
2025-02-10,SEOUL,app,SKU-003,Inner,RETURN,0,44000,0.03,26400,0,0.4,3.9,-1.2,0,0,197,9790,MAIN,3,1443,10,AlwaysOn,meta,0,0,14
2025-02-10,BUSAN,web,SKU-004,Inner,VIP,0,51000,0.03,32640,0,4.2,7.7,2.6,0,0,184,9808,MAIN,3,1421,4,AlwaysOn,google,0,0,7
2025-02-10,SEOUL,app,SKU-005,Kids,VIP,12,30000,0.03,20400,349200,1.8,4.8,-0.2,0,0,170,9398,MAIN,3,1416,4,AlwaysOn,meta,0,46,7
2025-02-10,BUSAN,web,SKU-006,Kids,RETURN,11,37000,0.03,19240,394790,4.0,6.7,1.9,0,0,239,10475,MAIN,3,1509,11,AlwaysOn,google,0,34,14
2025-02-10,SEOUL,app,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,0.3,3.6,-1.3,0,0,215,9723,MAIN,3,1614,10,AlwaysOn,meta,0,0,7
2025-02-10,BUSAN,web,SKU-008,Acc,RETURN,4,51000,0.03,30600,197880,2.7,5.9,0.4,0,0,183,9848,MAIN,3,1604,7,AlwaysOn,google,0,27,5
2025-02-11,BUSAN,app,SKU-001,Outer,VIP,4,30000,0.03,15600,116400,3.9,7.4,2.2,0,0,220,10119,MAIN,3,1400,14,AlwaysOn,meta,0,11,14
2025-02-11,SEOUL,web,SKU-002,Outer,VIP,6,37000,0.03,20720,215340,1.4,3.9,-0.4,0,0,220,10659,MAIN,3,1438,15,AlwaysOn,google,0,114,14
2025-02-11,BUSAN,web,SKU-003,Inner,RETURN,0,44000,0.03,26400,0,3.5,6.1,1.0,0,0,217,10228,MAIN,3,1399,9,AlwaysOn,google,0,0,14
2025-02-11,SEOUL,app,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,1.7,5.3,-0.3,0,0,186,10183,MAIN,3,1635,16,AlwaysOn,meta,0,0,7
2025-02-11,BUSAN,web,SKU-005,Kids,NEW,13,30000,0.03,20400,378300,2.2,5.7,0.7,0,0,195,9327,MAIN,3,1606,16,AlwaysOn,google,0,33,7
2025-02-11,SEOUL,app,SKU-006,Kids,NEW,9,37000,0.03,19240,323010,1.9,5.3,-0.4,0,0,195,9380,MAIN,3,1568,15,AlwaysOn,meta,0,25,14
2025-02-11,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,3.8,6.6,2.0,0,0,216,10281,MAIN,3,1431,16,AlwaysOn,google,0,0,7
2025-02-11,SEOUL,app,SKU-008,Acc,VIP,8,51000,0.03,30600,395760,1.1,4.2,-1.2,0,0,196,9869,MAIN,3,1378,3,AlwaysOn,meta,0,19,5
2025-02-12,SEOUL,web,SKU-001,Outer,NEW,10,30000,0.02,15600,294000,2.0,4.8,0.4,0,0,235,10354,MAIN,1,2302,21,AlwaysOn,google,0,1,14
2025-02-12,BUSAN,app,SKU-002,Outer,VIP,12,37000,0.02,20720,435120,5.4,8.3,3.1,0,0,220,9580,MAIN,1,2329,23,AlwaysOn,meta,0,102,14
2025-02-12,SEOUL,app,SKU-003,Inner,VIP,0,44000,0.02,26400,0,1.7,4.3,-0.5,0,0,190,10502,MAIN,1,2266,21,AlwaysOn,meta,0,0,14
2025-02-12,BUSAN,web,SKU-004,Inner,RETURN,0,51000,0.02,32640,0,4.4,7.1,2.3,0,0,208,10399,MAIN,1,2203,28,AlwaysOn,google,0,0,7
2025-02-12,SEOUL,app,SKU-005,Kids,VIP,15,30000,0.02,20400,441000,1.5,4.0,-0.8,0,0,186,9369,MAIN,1,2197,31,AlwaysOn,meta,0,18,7
2025-02-12,BUSAN,web,SKU-006,Kids,RETURN,10,37000,0.02,19240,362600,4.6,7.9,2.2,0,0,187,9867,MAIN,1,2332,21,AlwaysOn,google,0,15,14
2025-02-12,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.02,24640,0,1.9,5.0,0.3,0,0,224,9861,MAIN,1,2416,30,AlwaysOn,meta,0,0,7
2025-02-12,BUSAN,web,SKU-008,Acc,VIP,13,51000,0.02,30600,649740,4.2,6.9,2.5,0,0,201,9513,MAIN,1,2286,27,AlwaysOn,google,0,6,5
2025-02-13,BUSAN,app,SKU-001,Outer,VIP,1,30000,0.03,15600,29100,4.2,7.5,1.6,0,0,182,9786,MAIN,3,1443,12,AlwaysOn,meta,0,0,14
2025-02-13,SEOUL,web,SKU-002,Outer,NEW,6,37000,0.03,20720,215340,2.8,6.0,0.7,0,0,227,10263,MAIN,3,1615,7,AlwaysOn,google,0,96,14
2025-02-13,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.03,26400,0,4.2,6.8,2.3,0,0,199,10464,MAIN,3,1444,6,AlwaysOn,google,0,0,14
2025-02-13,SEOUL,app,SKU-004,Inner,NEW,0,51000,0.03,32640,0,1.3,4.3,-0.6,0,0,179,9307,MAIN,3,1642,16,AlwaysOn,meta,0,0,7
2025-02-13,BUSAN,web,SKU-005,Kids,RETURN,12,30000,0.03,20400,349200,5.3,8.0,3.4,0,0,222,10677,MAIN,3,1575,7,AlwaysOn,google,0,6,7
2025-02-13,SEOUL,app,SKU-006,Kids,RETURN,11,37000,0.03,19240,394790,3.0,5.8,1.0,0,0,207,10020,MAIN,3,1442,7,AlwaysOn,meta,0,4,14
2025-02-13,BUSAN,web,SKU-007,Shoes,NEW,0,44000,0.03,24640,0,3.9,6.5,1.9,0,0,205,9428,MAIN,3,1638,5,AlwaysOn,google,0,0,7
2025-02-13,SEOUL,app,SKU-008,Acc,NEW,5,51000,0.03,30600,247350,2.1,5.6,0.4,0,0,194,9703,MAIN,3,1649,6,AlwaysOn,meta,0,1,5
2025-02-14,SEOUL,web,SKU-001,Outer,RETURN,0,30000,0.03,15600,0,2.6,5.9,0.2,0,0,219,9930,MAIN,3,1403,4,AlwaysOn,google,0,0,14
2025-02-14,BUSAN,app,SKU-002,Outer,NEW,9,37000,0.03,20720,323010,4.8,7.7,2.4,0,0,233,10617,MAIN,3,1379,5,AlwaysOn,meta,0,87,14
2025-02-14,SEOUL,app,SKU-003,Inner,NEW,0,44000,0.03,26400,0,2.8,5.6,0.6,0,0,233,10515,MAIN,3,1559,12,AlwaysOn,meta,0,0,14
2025-02-14,BUSAN,web,SKU-004,Inner,NEW,0,51000,0.03,32640,0,4.2,7.2,2.6,0,0,195,10036,MAIN,3,1594,16,AlwaysOn,google,0,0,7
2025-02-14,SEOUL,app,SKU-005,Kids,VIP,6,30000,0.03,20400,174600,3.1,6.1,1.4,0,0,194,10040,MAIN,3,1401,15,AlwaysOn,meta,0,0,7
2025-02-14,BUSAN,web,SKU-006,Kids,NEW,4,37000,0.03,19240,143560,3.6,6.9,1.6,0,0,193,10029,MAIN,3,1537,12,AlwaysOn,google,0,0,14
2025-02-14,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,2.9,6.3,1.1,0,0,206,9905,MAIN,3,1357,5,AlwaysOn,meta,0,0,7
2025-02-14,BUSAN,web,SKU-008,Acc,NEW,1,51000,0.03,30600,49470,3.9,7.4,2.1,0,0,223,9712,MAIN,3,1475,4,AlwaysOn,google,0,0,5
2025-02-15,BUSAN,app,SKU-001,Outer,VIP,0,30000,0.05,15600,0,5.3,8.2,2.8,0,0,207,10139,MAIN,2,1683,12,AlwaysOn,meta,0,181,14
2025-02-15,SEOUL,web,SKU-002,Outer,RETURN,7,37000,0.05,20720,246050,2.5,5.0,0.5,0,0,223,9956,MAIN,2,1819,11,AlwaysOn,google,0,80,14
2025-02-15,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.05,26400,0,5.0,8.3,2.8,0,0,203,10432,MAIN,2,1680,15,AlwaysOn,google,0,160,14
2025-02-15,SEOUL,app,SKU-004,Inner,RETURN,0,51000,0.05,32640,0,2.2,5.6,0.5,0,0,189,9561,MAIN,2,1816,11,AlwaysOn,meta,0,101,7
2025-02-15,BUSAN,web,SKU-005,Kids,RETURN,0,30000,0.05,20400,0,5.6,8.7,3.3,0,0,187,9523,MAIN,2,1812,15,AlwaysOn,google,0,74,7
2025-02-15,SEOUL,app,SKU-006,Kids,NEW,0,37000,0.05,19240,0,3.7,6.7,1.4,0,0,173,9436,MAIN,2,1713,11,AlwaysOn,meta,0,114,14
2025-02-15,BUSAN,web,SKU-007,Shoes,VIP,0,44000,0.05,24640,0,4.6,7.4,2.5,0,0,231,10521,MAIN,2,1826,12,AlwaysOn,google,0,136,7
2025-02-15,SEOUL,app,SKU-008,Acc,VIP,0,51000,0.05,30600,0,1.9,4.9,-0.4,0,0,203,9808,MAIN,2,1933,17,AlwaysOn,meta,0,90,5
2025-02-16,SEOUL,web,SKU-001,Outer,RETURN,10,30000,0.03,15600,291000,3.2,6.4,1.1,0,0,232,10635,MAIN,3,1407,9,AlwaysOn,google,0,171,14
2025-02-16,BUSAN,app,SKU-002,Outer,VIP,5,37000,0.03,20720,179450,5.0,8.2,3.1,0,0,193,10530,MAIN,3,1527,13,AlwaysOn,meta,0,75,14
2025-02-16,SEOUL,app,SKU-003,Inner,NEW,10,44000,0.03,26400,426800,3.0,6.2,0.6,0,0,188,9893,MAIN,3,1635,13,AlwaysOn,meta,0,150,14
2025-02-16,BUSAN,web,SKU-004,Inner,NEW,6,51000,0.03,32640,296820,4.3,7.5,2.0,0,0,190,9768,MAIN,3,1599,13,AlwaysOn,google,0,95,7
2025-02-16,SEOUL,app,SKU-005,Kids,RETURN,9,30000,0.03,20400,261900,4.3,7.2,2.3,0,0,225,10445,MAIN,3,1446,14,AlwaysOn,meta,0,65,7
2025-02-16,BUSAN,web,SKU-006,Kids,VIP,14,37000,0.03,19240,502460,6.0,9.5,3.4,0,0,190,10421,MAIN,3,1648,10,AlwaysOn,google,0,100,14
2025-02-16,SEOUL,app,SKU-007,Shoes,RETURN,9,44000,0.03,24640,384120,3.0,5.7,0.9,0,0,237,10416,MAIN,3,1482,6,AlwaysOn,meta,0,127,7
2025-02-16,BUSAN,web,SKU-008,Acc,NEW,9,51000,0.03,30600,445230,4.8,7.4,2.7,0,0,193,9943,MAIN,3,1460,9,AlwaysOn,google,0,81,5
2025-02-17,BUSAN,app,SKU-001,Outer,RETURN,2,30000,0.03,15600,58200,6.6,9.7,4.6,0,0,197,9355,MAIN,3,1414,12,AlwaysOn,meta,0,169,14
2025-02-17,SEOUL,web,SKU-002,Outer,RETURN,8,37000,0.03,20720,287120,3.6,6.8,1.4,0,0,224,10655,MAIN,3,1361,7,AlwaysOn,google,0,67,14
2025-02-17,BUSAN,web,SKU-003,Inner,NEW,9,44000,0.03,26400,384120,6.3,9.4,3.9,0,0,219,9672,MAIN,3,1364,7,AlwaysOn,google,0,141,14
2025-02-17,SEOUL,app,SKU-004,Inner,VIP,6,51000,0.03,32640,296820,2.9,6.0,0.4,0,0,201,9580,MAIN,3,1413,15,AlwaysOn,meta,0,89,7
2025-02-17,BUSAN,web,SKU-005,Kids,NEW,16,30000,0.03,20400,465600,6.5,10.0,4.9,0,0,205,10637,MAIN,3,1379,11,AlwaysOn,google,0,49,7
2025-02-17,SEOUL,app,SKU-006,Kids,RETURN,11,37000,0.03,19240,394790,3.4,6.9,1.0,0,0,210,10281,MAIN,3,1612,9,AlwaysOn,meta,0,89,14
2025-02-17,BUSAN,web,SKU-007,Shoes,VIP,16,44000,0.03,24640,682880,5.8,8.4,4.2,0,0,229,10477,MAIN,3,1466,5,AlwaysOn,google,0,111,7
2025-02-17,SEOUL,app,SKU-008,Acc,VIP,15,51000,0.03,30600,742050,2.7,5.2,0.8,0,0,220,10666,MAIN,3,1411,3,AlwaysOn,meta,0,66,5
2025-02-18,SEOUL,web,SKU-001,Outer,VIP,2,30000,0.03,15600,58200,4.1,7.2,2.4,0,0,210,10300,MAIN,2,1682,18,AlwaysOn,google,0,167,14
2025-02-18,BUSAN,app,SKU-002,Outer,VIP,9,37000,0.03,20720,323010,5.3,8.8,3.5,0,0,190,10066,MAIN,2,1843,11,AlwaysOn,meta,0,58,14
2025-02-18,SEOUL,app,SKU-003,Inner,RETURN,10,44000,0.03,26400,426800,3.4,6.5,1.7,0,0,210,10511,MAIN,2,1780,18,AlwaysOn,meta,0,131,14
2025-02-18,BUSAN,web,SKU-004,Inner,RETURN,12,51000,0.03,32640,593640,6.3,9.7,4.2,0,0,217,9755,MAIN,2,1788,21,AlwaysOn,google,0,77,7
2025-02-18,SEOUL,app,SKU-005,Kids,RETURN,7,30000,0.03,20400,203700,3.8,6.6,1.2,0,0,240,10668,MAIN,2,1935,19,AlwaysOn,meta,0,42,7
2025-02-18,BUSAN,web,SKU-006,Kids,VIP,11,37000,0.03,19240,394790,5.6,8.6,3.9,0,0,207,10279,MAIN,2,1771,17,AlwaysOn,google,0,78,14
2025-02-18,SEOUL,app,SKU-007,Shoes,NEW,9,44000,0.03,24640,384120,3.0,5.9,0.8,0,0,196,10672,MAIN,2,1753,11,AlwaysOn,meta,0,102,7
2025-02-18,BUSAN,web,SKU-008,Acc,NEW,8,51000,0.03,30600,395760,5.6,8.7,3.6,0,0,222,10211,MAIN,2,1822,12,AlwaysOn,google,0,58,5
2025-02-19,BUSAN,app,SKU-001,Outer,VIP,8,30000,0.02,15600,235200,5.4,8.2,2.8,0,0,200,10272,MAIN,1,2315,28,AlwaysOn,meta,0,159,14
2025-02-19,SEOUL,web,SKU-002,Outer,VIP,5,37000,0.02,20720,181300,5.7,8.5,4.2,0,0,224,9943,MAIN,1,2174,21,AlwaysOn,google,0,53,14
2025-02-19,BUSAN,web,SKU-003,Inner,VIP,12,44000,0.02,26400,517440,6.1,8.8,3.5,0,0,182,9356,MAIN,1,2381,25,AlwaysOn,google,0,119,14
2025-02-19,SEOUL,app,SKU-004,Inner,NEW,14,51000,0.02,32640,699720,4.5,7.2,2.2,0,0,198,10247,MAIN,1,2300,31,AlwaysOn,meta,0,63,7
2025-02-19,BUSAN,web,SKU-005,Kids,NEW,12,30000,0.02,20400,352800,5.6,9.2,3.1,0,0,177,9826,MAIN,1,2174,31,AlwaysOn,google,0,30,7
2025-02-19,SEOUL,app,SKU-006,Kids,NEW,13,37000,0.02,19240,471380,4.3,7.7,2.2,0,0,212,9798,MAIN,1,2342,33,AlwaysOn,meta,0,65,14
2025-02-19,BUSAN,web,SKU-007,Shoes,RETURN,10,44000,0.02,24640,431200,5.3,8.7,3.3,0,0,180,9723,MAIN,1,2436,32,AlwaysOn,google,0,92,7
2025-02-19,SEOUL,app,SKU-008,Acc,NEW,8,51000,0.02,30600,399840,3.9,7.1,1.6,0,0,178,9404,MAIN,1,2429,25,AlwaysOn,meta,0,50,5
2025-02-20,SEOUL,web,SKU-001,Outer,RETURN,5,30000,0.03,15600,145500,4.7,7.5,2.3,2,0,185,9524,MAIN,3,1414,9,AlwaysOn,google,0,154,14
2025-02-20,BUSAN,app,SKU-002,Outer,VIP,5,37000,0.03,20720,179450,6.0,9.4,3.5,2,0,226,10570,MAIN,3,1524,12,AlwaysOn,meta,0,48,14
2025-02-20,SEOUL,app,SKU-003,Inner,RETURN,11,44000,0.03,26400,469480,4.7,7.3,3.2,2,0,188,10424,MAIN,3,1638,12,AlwaysOn,meta,0,108,14
2025-02-20,BUSAN,web,SKU-004,Inner,RETURN,10,51000,0.03,32640,494700,6.2,9.5,3.8,2,0,182,9756,MAIN,3,1524,10,AlwaysOn,google,0,53,7
2025-02-20,SEOUL,app,SKU-005,Kids,VIP,12,30000,0.03,20400,349200,4.4,7.6,2.0,2,0,211,10523,MAIN,3,1396,8,AlwaysOn,meta,0,18,7
2025-02-20,BUSAN,web,SKU-006,Kids,NEW,10,37000,0.03,19240,358900,6.8,9.8,4.4,2,0,198,10325,MAIN,3,1634,13,AlwaysOn,google,0,55,14
2025-02-20,SEOUL,app,SKU-007,Shoes,RETURN,12,44000,0.03,24640,512160,3.7,7.0,1.3,2,0,196,10469,MAIN,3,1514,5,AlwaysOn,meta,0,80,7
2025-02-20,BUSAN,web,SKU-008,Acc,VIP,5,51000,0.03,30600,247350,6.6,9.4,4.8,2,0,181,9539,MAIN,3,1384,16,AlwaysOn,google,0,45,5
2025-02-21,BUSAN,app,SKU-001,Outer,NEW,6,30000,0.03,15600,174600,7.2,10.6,4.8,0,0,217,10466,MAIN,2,1687,13,AlwaysOn,meta,0,148,14
2025-02-21,SEOUL,web,SKU-002,Outer,NEW,5,37000,0.03,20720,179450,4.0,7.3,2.3,0,0,177,9831,MAIN,2,1814,16,AlwaysOn,google,0,43,14
2025-02-21,BUSAN,web,SKU-003,Inner,RETURN,8,44000,0.03,26400,341440,6.8,9.8,4.2,0,0,220,10081,MAIN,2,1838,19,AlwaysOn,google,0,100,14
2025-02-21,SEOUL,app,SKU-004,Inner,RETURN,8,51000,0.03,32640,395760,5.0,8.0,2.6,0,0,227,10281,MAIN,2,1847,14,AlwaysOn,meta,0,45,7
2025-02-21,BUSAN,web,SKU-005,Kids,VIP,10,30000,0.03,20400,291000,6.0,9.1,4.3,0,0,183,9508,MAIN,2,1933,21,AlwaysOn,google,0,8,7
2025-02-21,SEOUL,app,SKU-006,Kids,RETURN,8,37000,0.03,19240,287120,4.4,7.8,2.6,0,0,172,9469,MAIN,2,1915,12,AlwaysOn,meta,0,47,14
2025-02-21,BUSAN,web,SKU-007,Shoes,RETURN,13,44000,0.03,24640,554840,5.8,8.7,3.3,0,0,239,10658,MAIN,2,1671,22,AlwaysOn,google,0,67,7
2025-02-21,SEOUL,app,SKU-008,Acc,RETURN,5,51000,0.03,30600,247350,5.1,8.4,3.0,0,0,215,9894,MAIN,2,1746,23,AlwaysOn,meta,0,40,5
2025-02-22,SEOUL,web,SKU-001,Outer,NEW,9,30000,0.03,15600,261900,4.0,7.4,2.3,1,0,191,10053,MAIN,3,1490,6,AlwaysOn,google,0,139,14
2025-02-22,BUSAN,app,SKU-002,Outer,NEW,10,37000,0.03,20720,358900,7.8,10.9,6.0,1,0,217,9659,MAIN,3,1491,12,AlwaysOn,meta,0,33,14
2025-02-22,SEOUL,app,SKU-003,Inner,NEW,10,44000,0.03,26400,426800,3.8,6.5,2.2,1,0,198,10554,MAIN,3,1464,14,AlwaysOn,meta,0,90,14
2025-02-22,BUSAN,web,SKU-004,Inner,RETURN,7,51000,0.03,32640,346290,6.8,9.5,4.6,1,0,175,9361,MAIN,3,1480,5,AlwaysOn,google,0,38,7
2025-02-22,SEOUL,app,SKU-005,Kids,NEW,8,30000,0.03,20400,232800,5.0,7.7,3.1,1,0,193,9755,MAIN,3,1381,9,AlwaysOn,meta,0,0,7
2025-02-22,BUSAN,web,SKU-006,Kids,NEW,7,37000,0.03,19240,251230,6.5,10.0,4.0,1,0,216,9939,MAIN,3,1461,15,AlwaysOn,google,0,40,14
2025-02-22,SEOUL,app,SKU-007,Shoes,VIP,7,44000,0.03,24640,298760,6.0,9.3,4.1,1,0,236,10430,MAIN,3,1612,11,AlwaysOn,meta,0,60,7
2025-02-22,BUSAN,web,SKU-008,Acc,RETURN,11,51000,0.03,30600,544170,6.7,10.0,4.7,1,0,198,10183,MAIN,3,1404,3,AlwaysOn,google,0,29,5
2025-02-23,BUSAN,app,SKU-001,Outer,VIP,6,30000,0.03,15600,174600,6.6,9.7,4.0,0,0,215,9684,MAIN,3,1599,8,AlwaysOn,meta,0,133,14
2025-02-23,SEOUL,web,SKU-002,Outer,NEW,6,37000,0.03,20720,215340,4.2,6.8,1.6,0,0,214,9782,MAIN,3,1458,12,AlwaysOn,google,0,27,14
2025-02-23,BUSAN,web,SKU-003,Inner,RETURN,13,44000,0.03,26400,554840,7.0,10.2,4.7,0,0,202,10189,MAIN,3,1479,13,AlwaysOn,google,0,77,14
2025-02-23,SEOUL,app,SKU-004,Inner,NEW,9,51000,0.03,32640,445230,4.9,7.8,2.6,0,0,224,10680,MAIN,3,1475,14,AlwaysOn,meta,0,29,7
2025-02-23,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.03,20400,0,6.5,9.5,4.9,0,0,206,9456,MAIN,3,1449,10,AlwaysOn,google,0,0,7
2025-02-23,SEOUL,app,SKU-006,Kids,VIP,11,37000,0.03,19240,394790,3.8,7.4,2.1,0,0,187,9565,MAIN,3,1539,11,AlwaysOn,meta,0,29,14
2025-02-23,BUSAN,web,SKU-007,Shoes,VIP,11,44000,0.03,24640,469480,7.5,10.8,5.5,0,0,215,10054,MAIN,3,1626,16,AlwaysOn,google,0,49,7
2025-02-23,SEOUL,app,SKU-008,Acc,VIP,8,51000,0.03,30600,395760,4.7,7.8,3.1,0,0,180,9492,MAIN,3,1491,6,AlwaysOn,meta,0,21,5
2025-02-24,SEOUL,web,SKU-001,Outer,VIP,4,30000,0.05,15600,114000,5.1,8.4,2.8,0,0,172,9430,MAIN,2,1687,22,AlwaysOn,google,0,129,14
2025-02-24,BUSAN,app,SKU-002,Outer,RETURN,8,37000,0.05,20720,281200,6.4,9.3,4.3,0,0,226,10508,MAIN,2,1788,23,AlwaysOn,meta,0,19,14
2025-02-24,SEOUL,app,SKU-003,Inner,RETURN,12,44000,0.05,26400,501600,5.8,9.0,3.3,0,0,225,10157,MAIN,2,1851,19,AlwaysOn,meta,0,65,14
2025-02-24,BUSAN,web,SKU-004,Inner,VIP,10,51000,0.05,32640,484500,6.4,9.9,4.2,0,0,199,10148,MAIN,2,1823,14,AlwaysOn,google,0,19,7
2025-02-24,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.05,20400,0,4.7,7.4,2.8,0,0,217,9680,MAIN,2,1842,15,AlwaysOn,meta,0,0,7
2025-02-24,BUSAN,web,SKU-006,Kids,NEW,12,37000,0.05,19240,421800,6.1,8.8,3.7,0,0,196,10593,MAIN,2,1818,21,AlwaysOn,google,0,17,14
2025-02-24,SEOUL,app,SKU-007,Shoes,NEW,12,44000,0.05,24640,501600,4.7,8.0,2.6,0,0,208,9350,MAIN,2,1879,14,AlwaysOn,meta,0,37,7
2025-02-24,BUSAN,web,SKU-008,Acc,RETURN,10,51000,0.05,30600,484500,6.5,9.1,4.0,0,0,204,9332,MAIN,2,1679,22,AlwaysOn,google,0,11,5
